PQ,K,Quantization_time,Total_time
1, 200,  13.384033, 317.794189
1, 200,  14.105957, 318.257812
1, 200,  11.936035, 303.585205
1, 200,  13.185059, 304.248047
1, 200,  28.852051, 320.924072
1, 200,  11.614990, 305.185059
1, 200,  36.524170, 309.458008
1, 200,  13.586914, 309.578857
1, 200,  13.028076, 321.220947
1, 200,  13.914795, 322.258789
1, 200,  11.927979, 307.229004
1, 200,  11.906006, 307.264160
1, 200,  12.963135, 323.129150
1, 200,  13.488037, 324.550049
1, 200,  14.345947, 325.427002
1, 200,  13.569092, 326.073975
1, 200,  11.687012, 312.621094
1, 200,  12.579834, 328.292969
1, 200,  12.066895, 314.669922
1, 200,  11.900879, 315.728027
1, 200,  13.739014, 331.881836
1, 200,  13.756104, 331.946045
1, 200,  13.500977, 332.586182
1, 200,  13.148926, 333.623047
1, 200,  14.475830, 333.943848
1, 200,  11.885986, 316.373779
1, 200,  13.502197, 340.468994
1, 200,  13.020020, 340.324951
1, 200,  12.114014, 325.086914
1, 200,  11.882080, 317.312012
1, 200,  13.853027, 342.115967
1, 200,  12.285889, 328.077881
1, 200,  13.281006, 328.070068
1, 200,  29.453857, 343.795898
1, 200,  14.255859, 344.239990
1, 200,  12.601074, 324.863037
1, 200,  11.896973, 330.808838
1, 200,  12.390137, 330.837158
1, 200,  13.063965, 331.088867
1, 200,  24.500977, 335.953857
1, 200,  25.156982, 332.188965
1, 200,  13.382080, 332.485107
1, 200,  15.131836, 348.184814
1, 200,  13.395996, 348.653076
1, 200,  28.838135, 329.005127
1, 200,  29.714111, 354.077148
1, 200,  25.901123, 357.757080
1, 200,  11.916016, 344.913086
1, 200,  13.314941, 344.917969
1, 200,  35.979004, 314.888184
1, 200,  13.179199, 348.896973
1, 200,  13.900879, 366.881836
1, 200,  13.906982, 369.635010
1, 200,  38.194092, 372.883057
1, 200,  13.280029, 369.391113
1, 200,  13.461914, 390.989990
1, 200,  13.387939, 390.787842
1, 200,  37.445068, 380.080078
1, 200,  37.634033, 396.658936
1, 200,  8.598877, 259.211914
1, 200,  8.519775, 259.334961
1, 200,  8.588135, 259.630127
1, 200,  8.588135, 259.887939
1, 200,  8.576172, 260.357178
1, 200,  8.559082, 260.414062
1, 200,  8.591064, 260.643066
1, 200,  8.609131, 267.516113
1, 200,  14.052002, 484.567139
1, 200,  14.091064, 484.594971
1, 200,  14.496094, 503.760010
1, 200,  14.422119, 510.442139
1, 200,  14.085205, 513.112061
1, 200,  15.235840, 514.178955
1, 200,  14.240967, 514.351074
1, 200,  14.004150, 515.483154
1, 200,  14.405029, 515.927979
1, 200,  15.350830, 516.045898
1, 200,  14.113037, 516.462158
1, 200,  14.439209, 516.745117
1, 200,  18.003174, 516.750000
1, 200,  18.162109, 518.083008
1, 200,  14.550049, 519.201172
1, 200,  14.511963, 521.292969
1, 200,  14.218994, 522.309082
1, 200,  14.433105, 522.320068
1, 200,  14.488037, 524.333008
1, 200,  14.502197, 524.577148
1, 200,  14.451172, 524.604004
1, 200,  14.475098, 524.836182
1, 200,  14.498047, 525.166992
1, 200,  14.179199, 526.354980
1, 200,  14.375000, 526.488037
1, 200,  14.709961, 526.375977
1, 200,  14.065186, 526.691162
1, 200,  14.122803, 526.408936
1, 200,  14.312012, 527.156982
1, 200,  14.534180, 527.569092
1, 200,  14.536133, 527.695068
1, 200,  14.443115, 527.538086
1, 200,  14.120117, 527.563965
1, 200,  14.197021, 528.041992
1, 200,  14.519043, 528.082031
1, 200,  14.083984, 528.114014
1, 200,  14.501221, 528.183105
1, 200,  14.521973, 528.617188
1, 200,  14.524170, 528.752197
1, 200,  14.718018, 528.915039
1, 200,  14.479004, 529.990967
1, 200,  14.519043, 530.285156
1, 200,  14.500000, 530.317139
1, 200,  14.519043, 530.447998
1, 200,  18.390137, 530.545898
1, 200,  18.466064, 531.112061
1, 200,  15.099121, 532.949219
1, 200,  14.549072, 533.874023
1, 200,  14.457031, 533.973145
1, 200,  14.129150, 534.609131
1, 200,  14.091064, 535.118164
1, 200,  14.529053, 535.165039
1, 200,  14.362061, 535.206055
1, 200,  14.456055, 535.372070
1, 200,  14.184082, 535.416992
1, 200,  15.207031, 537.880127
1, 200,  14.781982, 541.320801
1, 200,  15.286133, 541.974121
1, 200,  14.904785, 542.244873
1, 200,  14.949219, 545.082031
1, 200,  14.747070, 545.431152
1, 200,  14.640137, 545.522217
1, 200,  14.645020, 545.406006
1, 200,  14.907959, 545.526123
1, 200,  14.705811, 547.493896
1, 200,  14.677979, 547.996094
1, 200,  15.240967, 548.882080
1, 200,  15.158936, 548.915039
1, 200,  14.693848, 550.649902
1, 200,  14.735840, 550.705078
1, 200,  14.742188, 550.994141
1, 200,  14.755127, 551.008057
1, 200,  14.747070, 551.345215
1, 200,  14.966064, 551.428223
1, 200,  15.056885, 551.405029
1, 200,  12.936035, 556.751953
1, 200,  13.871094, 570.489014
1, 200,  13.906006, 572.588135
1, 200,  13.980957, 577.092041
1, 200,  18.466064, 581.996094
1, 200,  14.482178, 583.961182
1, 200,  13.898193, 584.256104
1, 200,  14.128174, 590.666992
1, 200,  64.487061, 594.822998
1, 200,  26.096191, 600.264160
1, 200,  14.242188, 600.698975
1, 200,  15.105225, 604.179199
1, 200,  14.236084, 604.798096
1, 200,  14.549072, 606.028076
1, 200,  14.174072, 606.508057
1, 200,  14.058838, 607.208008
1, 200,  14.019043, 608.141113
1, 200,  14.323975, 608.961914
1, 200,  12.643066, 597.172119
1, 200,  14.492188, 613.664062
1, 200,  29.984863, 615.213867
1, 200,  30.852783, 616.145996
1, 200,  14.180176, 617.653076
1, 200,  14.185059, 618.514160
1, 200,  14.895996, 618.415039
1, 200,  13.085938, 606.712891
1, 200,  15.169922, 620.488037
1, 200,  14.702148, 622.850098
1, 200,  12.647217, 613.018066
1, 200,  12.585205, 619.873047
1, 200,  13.093018, 624.345947
1, 200,  13.104980, 625.644043
1, 200,  25.219971, 639.516113
1, 200,  12.764160, 627.775146
1, 200,  14.937988, 643.657959
1, 200,  12.616943, 632.691895
1, 200,  14.335938, 647.200928
1, 200,  12.676025, 639.308105
1, 200,  14.027100, 652.182129
1, 200,  12.631836, 641.585938
1, 200,  12.644775, 642.912842
1, 200,  12.643066, 643.662109
1, 200,  13.037109, 644.077148
1, 200,  12.618896, 644.728027
1, 200,  14.814209, 659.341064
1, 200,  12.568115, 646.923096
1, 200,  12.757812, 647.352783
1, 200,  13.057129, 649.197021
1, 200,  13.959961, 663.028076
1, 200,  12.760010, 655.656006
1, 200,  14.169189, 670.051025
1, 200,  30.264893, 671.313965
1, 200,  13.956055, 675.330078
1, 200,  30.020996, 676.690918
1, 200,  29.965820, 677.753906
1, 200,  30.702881, 678.089844
1, 200,  12.588867, 665.665771
1, 200,  30.323975, 679.493896
1, 200,  30.229980, 685.068115
1, 200,  30.132080, 685.938965
1, 200,  34.126953, 687.230957
1, 200,  30.282959, 690.067871
1, 200,  30.090820, 690.511963
1, 200,  30.329834, 690.615967
1, 200,  49.256104, 693.446045
1, 200,  12.628906, 681.769775
1, 200,  30.954102, 694.493164
1, 200,  30.184814, 694.932861
1, 200,  30.213135, 696.214111
1, 200,  14.254150, 698.208008
1, 200,  14.370850, 687.241943
1, 200,  30.008789, 700.709961
1, 200,  30.428223, 701.696045
1, 200,  29.998047, 702.400879
1, 200,  12.622070, 691.791992
1, 200,  30.245117, 711.170898
1, 200,  31.181152, 711.870117
1, 200,  30.487061, 712.412109
1, 200,  14.847168, 700.382080
1, 200,  14.802979, 700.767090
1, 200,  30.887939, 714.256836
1, 200,  30.218018, 719.291016
1, 200,  30.566895, 722.138916
1, 200,  14.209961, 715.302979
1, 200,  30.051025, 728.212891
1, 200,  38.095947, 728.889893
1, 200,  14.286865, 716.775879
1, 200,  14.470215, 732.225098
1, 200,  25.728027, 712.527100
1, 200,  56.968994, 735.506104
1, 200,  30.172119, 735.589111
1, 200,  73.775146, 735.913086
1, 200,  30.066895, 738.997803
1, 200,  49.531006, 732.797852
1, 200,  30.546143, 741.625977
1, 200,  30.081055, 743.637939
1, 200,  14.459961, 733.396973
1, 200,  14.474121, 733.887939
1, 200,  30.536133, 761.853027
1, 200,  30.234863, 763.555908
1, 200,  13.852051, 765.785156
1, 200,  14.289062, 753.492188
1, 200,  30.093018, 766.395020
1, 200,  14.845215, 758.208008
1, 200,  14.356934, 763.705811
1, 200,  31.263916, 778.357910
1, 200,  30.591064, 783.607910
1, 200,  14.804932, 775.552979
1, 200,  77.444092, 825.872070
1, 200,  8.646973, 47.928955
1, 200,  8.633057, 47.946045
1, 200,  8.648926, 51.136963
1, 200,  8.089111, 48.382080
1, 200,  8.617188, 76.811035
1, 200,  11.646973, 82.858154
1, 200,  10.988037, 78.396973
1, 200,  11.770996, 83.713135
1, 200,  11.822021, 84.843994
1, 200,  12.958984, 85.089111
1, 200,  12.511963, 85.510010
1, 200,  10.088135, 74.356934
1, 200,  13.050049, 86.525146
1, 200,  12.759033, 85.953125
1, 200,  11.665039, 87.093994
1, 200,  13.142090, 86.625977
1, 200,  13.091064, 88.248047
1, 200,  13.207031, 88.395020
1, 200,  12.963135, 88.517090
1, 200,  11.812988, 89.227051
1, 200,  11.805176, 90.341064
1, 200,  9.806152, 80.203125
1, 200,  13.104980, 90.132080
1, 200,  12.706055, 88.444092
1, 200,  9.847900, 90.007812
1, 200,  13.194092, 90.653076
1, 200,  13.176025, 90.860107
1, 200,  13.113037, 90.533203
1, 200,  13.177979, 91.180176
1, 200,  12.085938, 91.708984
1, 200,  11.662842, 92.171875
1, 200,  12.523193, 88.666016
1, 200,  13.036133, 92.604004
1, 200,  13.348145, 92.151123
1, 200,  12.687988, 94.209961
1, 200,  9.416992, 82.239014
1, 200,  11.721191, 94.423096
1, 200,  9.416992, 82.912109
1, 200,  11.004883, 95.748779
1, 200,  9.895020, 84.456055
1, 200,  11.213135, 96.504150
1, 200,  12.656006, 90.584961
1, 200,  12.687012, 85.272949
1, 200,  12.773926, 85.366943
1, 200,  12.037109, 97.611084
1, 200,  12.780029, 97.632080
1, 200,  12.248047, 97.043945
1, 200,  11.461182, 86.642090
1, 200,  10.473145, 98.965088
1, 200,  9.898926, 82.986816
1, 200,  29.001953, 99.318115
1, 200,  11.719971, 99.200928
1, 200,  12.833008, 99.728027
1, 200,  11.133057, 99.632080
1, 200,  28.656982, 99.888184
1, 200,  35.122070, 100.210205
1, 200,  11.812012, 100.391113
1, 200,  12.851074, 88.487061
1, 200,  11.782959, 100.963135
1, 200,  12.242188, 88.926025
1, 200,  22.145996, 101.979980
1, 200,  28.902100, 101.943115
1, 200,  11.095947, 86.375977
1, 200,  12.070068, 102.498047
1, 200,  29.063965, 102.673096
1, 200,  28.898193, 103.122070
1, 200,  35.643066, 105.089111
1, 200,  29.226074, 105.399170
1, 200,  10.698975, 93.671875
1, 200,  36.513184, 108.164062
1, 200,  12.552002, 108.257080
1, 200,  29.198975, 108.896973
1, 200,  11.437012, 97.533936
1, 200,  11.083984, 97.954834
1, 200,  29.157227, 103.028076
1, 200,  13.292969, 102.110107
1, 200,  13.348145, 100.796143
1, 200,  13.077148, 116.779053
1, 200,  13.058105, 119.022949
1, 200,  12.670166, 123.724121
1, 200,  28.776123, 125.049072
1, 200,  10.874023, 125.611084
1, 200,  12.893066, 125.731201
1, 200,  11.216064, 109.883057
1, 200,  11.916016, 127.216064
1, 200,  13.027100, 127.598145
1, 200,  29.206055, 127.807129
1, 200,  11.313965, 104.828857
1, 200,  28.895020, 129.437988
1, 200,  29.232178, 130.003174
1, 200,  28.958008, 130.133057
1, 200,  13.145996, 118.224854
1, 200,  13.013184, 130.914062
1, 200,  28.901123, 131.115967
1, 200,  11.273926, 115.447021
1, 200,  11.639893, 116.237793
1, 200,  13.149902, 120.368896
1, 200,  29.014160, 132.536133
1, 200,  23.546143, 132.547119
1, 200,  12.773926, 120.519043
1, 200,  12.570068, 132.831055
1, 200,  12.656982, 133.165039
1, 200,  11.313965, 121.177002
1, 200,  25.152100, 133.704102
1, 200,  29.225098, 134.122070
1, 200,  29.137939, 126.089111
1, 200,  11.706055, 123.064941
1, 200,  12.835205, 123.389160
1, 200,  12.754150, 135.719238
1, 200,  11.745117, 124.192139
1, 200,  12.853027, 125.093018
1, 200,  35.607178, 137.275146
1, 200,  33.208984, 130.062988
1, 200,  36.531006, 139.112061
1, 200,  29.052979, 131.246094
1, 200,  11.442139, 127.926025
1, 200,  12.520020, 140.765137
1, 200,  11.809082, 129.877930
1, 200,  28.734131, 142.378174
1, 200,  12.417969, 144.486084
1, 200,  28.656982, 144.820068
1, 200,  12.843018, 132.756104
1, 200,  36.093018, 145.891113
1, 200,  23.936035, 146.613037
1, 200,  11.531006, 134.887207
1, 200,  12.158936, 133.744873
1, 200,  36.003906, 142.795898
1, 200,  29.227051, 151.203125
1, 200,  12.070068, 152.384033
1, 200,  11.865967, 140.963135
1, 200,  13.137939, 141.035889
1, 200,  11.523926, 142.006836
1, 200,  37.206055, 147.080078
1, 200,  33.213867, 147.466064
1, 200,  11.892090, 148.546143
1, 200,  12.632812, 156.808838
1, 200,  9.552002, 144.945068
1, 200,  12.320068, 145.341064
1, 200,  11.761963, 145.613037
1, 200,  29.191162, 158.681152
1, 200,  29.059082, 159.036133
1, 200,  12.837891, 147.605957
1, 200,  13.333984, 147.614014
1, 200,  12.857910, 148.276855
1, 200,  12.198975, 145.000977
1, 200,  36.040039, 153.079102
1, 200,  28.986084, 161.323975
1, 200,  13.333984, 149.581055
1, 200,  11.483154, 149.757080
1, 200,  28.531006, 162.089111
1, 200,  11.937012, 153.961182
1, 200,  12.843018, 150.602051
1, 200,  11.518799, 151.078857
1, 200,  11.489014, 151.207031
1, 200,  11.805908, 151.617920
1, 200,  12.148926, 148.656982
1, 200,  24.285156, 165.166992
1, 200,  29.187012, 166.584961
1, 200,  11.560791, 158.722900
1, 200,  14.527100, 151.017090
1, 200,  12.836182, 155.311035
1, 200,  12.837891, 155.620117
1, 200,  33.385010, 159.637939
1, 200,  11.214844, 147.890869
1, 200,  37.139893, 160.172119
1, 200,  36.035156, 160.186035
1, 200,  10.634033, 161.271973
1, 200,  11.523926, 157.510986
1, 200,  20.364014, 170.985107
1, 200,  13.351074, 159.876953
1, 200,  24.186035, 172.093018
1, 200,  25.152100, 175.776123
1, 200,  23.802979, 178.410156
1, 200,  35.304932, 154.760986
1, 200,  13.351074, 167.945068
1, 200,  36.917969, 172.164062
1, 200,  12.703125, 182.125977
1, 200,  29.174072, 177.093018
1, 200,  37.330078, 177.125000
1, 200,  25.772949, 177.951904
1, 200,  44.116943, 178.834961
1, 200,  23.552979, 179.356934
1, 200,  13.180176, 187.629150
1, 200,  37.020996, 183.161133
1, 200,  12.854004, 179.416016
1, 200,  44.282959, 191.809082
1, 200,  25.292969, 194.605957
1, 200,  37.331055, 193.000000
1, 200,  25.121094, 193.247070
1, 200,  24.052979, 202.449951
1, 200,  36.399170, 198.364014
1, 200,  44.112061, 199.024902
1, 200,  7.647949, 46.556885
1, 200,  7.615967, 46.857910
1, 200,  7.670898, 47.416016
1, 200,  7.581055, 48.455078
1, 200,  7.493164, 50.064209
1, 200,  7.732178, 50.671143
1, 200,  12.519043, 83.697998
1, 200,  11.520996, 84.016846
1, 200,  9.141846, 84.691895
1, 200,  11.520996, 84.819824
1, 200,  12.195068, 85.866943
1, 200,  10.876953, 86.273926
1, 200,  10.900879, 86.646973
1, 200,  12.353027, 87.156006
1, 200,  12.406982, 87.573975
1, 200,  12.072998, 87.986084
1, 200,  9.121826, 87.803955
1, 200,  12.775146, 88.817139
1, 200,  12.435059, 85.067139
1, 200,  10.377930, 89.150879
1, 200,  10.780029, 89.238037
1, 200,  12.797119, 89.444092
1, 200,  12.095947, 89.545898
1, 200,  12.406982, 89.637939
1, 200,  11.533936, 89.667969
1, 200,  12.789062, 89.678955
1, 200,  9.645996, 87.646973
1, 200,  11.497070, 89.731934
1, 200,  12.338135, 90.115967
1, 200,  12.155029, 86.225830
1, 200,  9.904053, 90.240967
1, 200,  11.163086, 88.718018
1, 200,  12.114990, 90.253906
1, 200,  11.849121, 85.992920
1, 200,  13.087891, 90.399902
1, 200,  12.324951, 90.637939
1, 200,  12.530029, 90.808105
1, 200,  11.379150, 90.818115
1, 200,  12.205811, 90.739990
1, 200,  12.387939, 90.958008
1, 200,  10.984863, 90.986816
1, 200,  11.827881, 91.082031
1, 200,  9.677979, 90.961182
1, 200,  12.403076, 91.278076
1, 200,  12.010010, 86.593994
1, 200,  12.478027, 91.557129
1, 200,  12.169922, 91.529053
1, 200,  11.470947, 91.718018
1, 200,  11.771973, 88.291992
1, 200,  12.491943, 91.847168
1, 200,  11.751953, 87.591064
1, 200,  12.499023, 87.376953
1, 200,  12.497070, 92.013916
1, 200,  12.354004, 92.391113
1, 200,  13.032959, 92.514160
1, 200,  12.399902, 92.625000
1, 200,  12.406982, 92.635986
1, 200,  12.498047, 92.792969
1, 200,  12.462158, 88.552979
1, 200,  11.373047, 92.991943
1, 200,  11.539062, 92.935059
1, 200,  12.387939, 93.138916
1, 200,  12.625000, 88.744873
1, 200,  12.136963, 89.301025
1, 200,  10.954102, 84.295166
1, 200,  13.004150, 93.635986
1, 200,  10.026123, 93.679932
1, 200,  13.026123, 91.657959
1, 200,  12.472900, 89.350098
1, 200,  12.145996, 91.869141
1, 200,  11.295898, 85.636963
1, 200,  10.927002, 90.329102
1, 200,  12.457031, 90.023193
1, 200,  9.821045, 95.005127
1, 200,  11.956055, 90.538086
1, 200,  12.780029, 95.054932
1, 200,  12.104004, 95.151123
1, 200,  12.011963, 86.695801
1, 200,  13.367188, 91.210205
1, 200,  12.342041, 95.465088
1, 200,  12.503906, 91.362793
1, 200,  12.797852, 90.366943
1, 200,  11.317139, 95.902100
1, 200,  13.260986, 91.531006
1, 200,  13.327148, 90.763184
1, 200,  13.071045, 96.608154
1, 200,  13.466064, 97.319092
1, 200,  12.256104, 92.270020
1, 200,  11.393066, 90.946045
1, 200,  13.083984, 94.973877
1, 200,  13.422119, 92.972168
1, 200,  12.511963, 93.442139
1, 200,  12.028809, 93.742920
1, 200,  11.916016, 92.778809
1, 200,  11.865967, 90.859863
1, 200,  12.634033, 94.078857
1, 200,  11.137939, 85.836914
1, 200,  12.089111, 87.991943
1, 200,  12.316162, 95.336182
1, 200,  13.466064, 99.574951
1, 200,  11.796143, 92.632080
1, 200,  12.694092, 95.995117
1, 200,  11.770996, 85.969971
1, 200,  12.697998, 91.880127
1, 200,  13.427979, 90.791992
1, 200,  26.132080, 103.404053
1, 200,  10.541016, 105.173096
1, 200,  12.504883, 105.395020
1, 200,  29.135010, 105.662109
1, 200,  12.855957, 105.583008
1, 200,  26.130127, 110.343018
1, 200,  11.385010, 88.519043
1, 200,  13.163086, 116.270996
1, 200,  11.633057, 102.365967
1, 200,  12.400879, 119.149902
1, 200,  11.252930, 104.370850
1, 200,  27.827881, 120.343018
1, 200,  11.211182, 106.110107
1, 200,  29.105957, 121.572021
1, 200,  12.104980, 122.005127
1, 200,  28.751953, 122.736084
1, 200,  11.514160, 116.075195
1, 200,  11.610107, 108.625977
1, 200,  12.683105, 119.259033
1, 200,  26.536133, 126.029053
1, 200,  12.610107, 121.249023
1, 200,  13.221191, 120.178223
1, 200,  12.722900, 116.222900
1, 200,  11.275146, 127.549072
1, 200,  13.416016, 128.448975
1, 200,  11.645996, 118.021973
1, 200,  13.183838, 129.466797
1, 200,  28.468994, 129.557129
1, 200,  28.156982, 130.416992
1, 200,  28.611084, 130.439941
1, 200,  12.345947, 123.751953
1, 200,  11.635010, 119.853027
1, 200,  28.439941, 131.543945
1, 200,  28.462158, 131.789062
1, 200,  28.466064, 132.283936
1, 200,  28.352051, 132.413086
1, 200,  11.824219, 117.623047
1, 200,  11.824219, 121.659180
1, 200,  12.191895, 118.285889
1, 200,  11.239014, 122.475098
1, 200,  28.467041, 134.083008
1, 200,  29.072998, 134.236084
1, 200,  28.687012, 134.988037
1, 200,  12.788086, 134.992188
1, 200,  12.295166, 135.442139
1, 200,  12.611084, 129.208008
1, 200,  12.500000, 136.168945
1, 200,  26.111084, 136.192139
1, 200,  28.750000, 136.450928
1, 200,  28.306152, 136.593018
1, 200,  11.192871, 125.937012
1, 200,  12.363037, 137.021973
1, 200,  13.092041, 135.167969
1, 200,  13.092041, 138.821045
1, 200,  11.198975, 128.010010
1, 200,  28.383057, 139.126953
1, 200,  13.076904, 132.283936
1, 200,  12.105957, 128.341064
1, 200,  11.195801, 128.508789
1, 200,  12.628906, 134.572021
1, 200,  26.906006, 139.879150
1, 200,  11.221924, 129.424805
1, 200,  11.385986, 129.789795
1, 200,  11.579834, 121.872803
1, 200,  12.605957, 133.970947
1, 200,  11.211182, 130.012207
1, 200,  12.082031, 126.177002
1, 200,  11.660889, 130.524902
1, 200,  12.146973, 131.239990
1, 200,  12.475830, 135.475830
1, 200,  13.122070, 136.175049
1, 200,  13.111816, 132.727783
1, 200,  12.607178, 129.016113
1, 200,  11.255127, 129.941162
1, 200,  28.474121, 144.915039
1, 200,  28.187988, 146.470947
1, 200,  28.562988, 150.465088
1, 200,  28.739014, 151.549072
1, 200,  28.749023, 152.156006
1, 200,  13.109863, 141.390869
1, 200,  11.847168, 142.506104
1, 200,  28.312012, 154.256104
1, 200,  13.080078, 148.951172
1, 200,  12.833008, 150.333008
1, 200,  13.080078, 150.425049
1, 200,  40.400146, 162.487061
1, 200,  52.998047, 161.194092
1, 200,  7.548096, 43.749023
1, 200,  7.544922, 45.511963
1, 200,  7.550049, 45.786133
1, 200,  7.514160, 48.385010
1, 200,  7.536133, 51.361084
1, 200,  7.604980, 52.942139
1, 200,  12.664062, 71.989014
1, 200,  13.096924, 73.146973
1, 200,  12.667969, 73.705078
1, 200,  11.385010, 73.803955
1, 200,  12.342041, 75.500000
1, 200,  11.391113, 75.739014
1, 200,  13.069092, 76.020020
1, 200,  13.490967, 76.558105
1, 200,  12.662109, 76.866943
1, 200,  13.845947, 77.251953
1, 200,  12.666992, 77.505127
1, 200,  13.650879, 77.626953
1, 200,  12.635986, 77.887939
1, 200,  13.072021, 78.221924
1, 200,  13.562012, 78.520996
1, 200,  12.718994, 79.055908
1, 200,  12.705078, 79.556885
1, 200,  13.102051, 79.561035
1, 200,  13.794922, 79.613037
1, 200,  12.324951, 79.981934
1, 200,  12.542969, 80.090088
1, 200,  13.699951, 80.198975
1, 200,  12.339111, 80.402100
1, 200,  12.705078, 80.423096
1, 200,  12.662109, 80.756104
1, 200,  13.094971, 81.284912
1, 200,  12.523926, 81.591064
1, 200,  12.714844, 81.509033
1, 200,  13.069092, 82.094971
1, 200,  12.662109, 82.259033
1, 200,  13.068115, 82.320068
1, 200,  12.670898, 82.462891
1, 200,  12.573975, 82.355957
1, 200,  12.308105, 82.627930
1, 200,  13.656982, 82.552002
1, 200,  12.385010, 82.598145
1, 200,  13.541016, 82.768066
1, 200,  13.749023, 82.851074
1, 200,  13.999023, 83.093994
1, 200,  12.324951, 83.114990
1, 200,  13.093994, 83.158936
1, 200,  13.093994, 83.208984
1, 200,  12.519043, 83.389160
1, 200,  12.545898, 83.661133
1, 200,  12.067139, 83.676025
1, 200,  12.358154, 83.513184
1, 200,  13.450928, 83.582031
1, 200,  13.071045, 83.916992
1, 200,  13.072021, 83.987061
1, 200,  13.817871, 83.913818
1, 200,  13.843018, 84.278076
1, 200,  13.098877, 84.331055
1, 200,  12.340088, 84.686035
1, 200,  13.069092, 84.727051
1, 200,  12.541016, 84.522949
1, 200,  12.750000, 84.808105
1, 200,  13.477051, 84.773926
1, 200,  13.072021, 85.115967
1, 200,  13.062988, 85.156006
1, 200,  12.750977, 85.277832
1, 200,  13.512207, 85.703125
1, 200,  13.041016, 85.935059
1, 200,  12.670898, 86.013916
1, 200,  12.618896, 86.054932
1, 200,  13.426025, 86.294922
1, 200,  13.069092, 86.396973
1, 200,  13.479980, 86.470947
1, 200,  12.322998, 86.485107
1, 200,  12.724121, 86.945068
1, 200,  12.390137, 87.018066
1, 200,  12.337891, 87.420898
1, 200,  13.234863, 87.541992
1, 200,  13.997070, 87.753906
1, 200,  12.343018, 87.772949
1, 200,  13.102051, 87.888916
1, 200,  12.787109, 88.154053
1, 200,  13.813232, 88.130127
1, 200,  13.069092, 88.469971
1, 200,  12.699951, 88.299805
1, 200,  13.489014, 88.479004
1, 200,  13.483887, 88.525879
1, 200,  12.724121, 88.808105
1, 200,  13.000000, 88.846924
1, 200,  13.095947, 88.914062
1, 200,  13.435059, 88.982178
1, 200,  13.697998, 88.959961
1, 200,  13.095947, 89.163086
1, 200,  12.350098, 88.966064
1, 200,  13.406982, 89.408936
1, 200,  12.662109, 89.429932
1, 200,  13.476074, 90.270996
1, 200,  13.481934, 90.617920
1, 200,  13.957031, 90.573975
1, 200,  13.202881, 90.988037
1, 200,  13.267090, 91.138916
1, 200,  13.825928, 91.087158
1, 200,  13.452881, 91.584961
1, 200,  13.684082, 89.070068
1, 200,  13.445801, 93.349854
1, 200,  12.665039, 93.986084
1, 200,  13.928955, 94.450928
1, 200,  13.461914, 95.320068
1, 200,  12.602051, 96.519043
1, 200,  13.479004, 85.115967
1, 200,  13.501221, 98.265137
1, 200,  13.096924, 98.862061
1, 200,  12.663086, 99.132080
1, 200,  13.503174, 100.897217
1, 200,  11.577881, 94.761963
1, 200,  11.597168, 96.040039
1, 200,  11.867920, 100.141846
1, 200,  12.432129, 110.542969
1, 200,  13.069092, 110.931885
1, 200,  12.408936, 110.769043
1, 200,  11.636963, 98.831055
1, 200,  11.791992, 100.903076
1, 200,  11.713135, 101.509033
1, 200,  12.359131, 114.457031
1, 200,  13.411865, 101.791016
1, 200,  12.778076, 115.173096
1, 200,  12.728027, 115.271240
1, 200,  29.448975, 115.527832
1, 200,  11.572998, 102.951904
1, 200,  13.360840, 103.041016
1, 200,  11.635010, 103.174072
1, 200,  13.397949, 103.483154
1, 200,  37.121094, 117.280029
1, 200,  13.062988, 117.483887
1, 200,  13.062988, 118.152100
1, 200,  36.381836, 109.079834
1, 200,  13.395996, 105.421143
1, 200,  11.611084, 105.447998
1, 200,  11.565918, 105.467041
1, 200,  13.382080, 106.055176
1, 200,  11.629150, 106.191162
1, 200,  11.957031, 106.436035
1, 200,  29.736084, 119.979004
1, 200,  13.368896, 107.201904
1, 200,  13.059082, 121.164062
1, 200,  11.814941, 108.148926
1, 200,  29.566895, 121.064941
1, 200,  11.809082, 108.383057
1, 200,  29.682861, 121.407959
1, 200,  11.557861, 108.609863
1, 200,  13.552002, 108.898926
1, 200,  13.416016, 109.322998
1, 200,  30.002197, 122.497070
1, 200,  13.411865, 109.986816
1, 200,  13.417236, 110.014160
1, 200,  36.190918, 114.027100
1, 200,  29.469971, 123.095947
1, 200,  12.734863, 123.093018
1, 200,  13.385010, 110.135986
1, 200,  29.102051, 123.251953
1, 200,  12.373047, 123.137939
1, 200,  11.568115, 110.940918
1, 200,  11.916992, 103.093018
1, 200,  11.806152, 111.315186
1, 200,  11.806885, 112.063965
1, 200,  13.558838, 112.485840
1, 200,  12.351807, 125.363037
1, 200,  12.407959, 125.831787
1, 200,  12.731201, 125.935059
1, 200,  29.102051, 126.591064
1, 200,  13.283936, 113.989014
1, 200,  29.580811, 127.083008
1, 200,  12.569824, 127.401855
1, 200,  13.024902, 127.812988
1, 200,  13.028076, 128.042969
1, 200,  13.426025, 115.826904
1, 200,  13.052979, 129.491943
1, 200,  12.750977, 129.910889
1, 200,  11.581055, 117.164062
1, 200,  13.063965, 130.343018
1, 200,  11.719971, 110.085938
1, 200,  36.084961, 131.166016
1, 200,  13.069092, 131.655029
1, 200,  13.012939, 131.836914
1, 200,  11.578857, 120.088867
1, 200,  29.844971, 134.869141
1, 200,  13.052979, 135.241943
